date,store_id,product_id,demand,price,promotion,temperature_f
2023-04-16,south,gadget,74.93,25.89,0,55.1
2023-04-16,west,widget,81.08,27.89,0,63.1
2023-04-17,north,widget,70.16,19.95,0,84.5
2023-04-17,north,gadget,72.42,21.95,0,74.7
2023-04-17,south,widget,71.64,23.95,0,60.5
2023-04-17,south,gadget,78.42,25.95,0,55.1
2023-04-17,west,widget,77.35,27.95,0,63.4
2023-04-18,north,widget,67.13,20.01,0,84.5
2023-04-18,north,gadget,69.88,22.01,0,74.4
2023-04-18,south,widget,72.9,24.01,0,60.3
2023-04-18,south,gadget,70.14,26.01,0,55.1
2023-04-18,west,widget,81.32,28.01,0,63.6
2023-04-19,north,widget,70.18,20.07,0,84.4
2023-04-19,north,gadget,70.95,22.07,0,74.2
2023-04-19,south,widget,73.85,24.07,0,60.1
2023-04-19,south,gadget,95.61,24.07,1,55.2
2023-04-19,west,widget,77.54,28.07,0,63.8
2023-04-20,north,widget,67.58,20.13,0,84.3
2023-04-20,north,gadget,66.84,22.13,0,73.9
2023-04-20,south,widget,73.36,24.13,0,59.9
2023-04-20,south,gadget,102.19,24.13,1,55.2
2023-04-20,west,widget,85.23,28.13,0,64.1
2023-04-21,north,widget,79.37,20.19,0,84.2
2023-04-21,north,gadget,75.96,22.19,0,73.7
2023-04-21,south,widget,78.43,24.19,0,59.8
2023-04-21,south,gadget,113.52,24.19,1,55.2
2023-04-21,west,widget,89.37,28.19,0,64.3
2023-04-22,north,widget,77.61,20.24,0,84.1
2023-04-22,north,gadget,81.73,22.24,0,73.4
2023-04-22,south,widget,83.26,24.24,0,59.6
2023-04-22,south,gadget,88.23,26.24,0,55.3
2023-04-22,west,widget,89.4,28.24,0,64.5
2023-04-23,north,widget,71.39,20.3,0,84.1
2023-04-23,north,gadget,71.79,22.3,0,73.2
2023-04-23,south,widget,74.08,24.3,0,59.4
2023-04-23,south,gadget,77.69,26.3,0,55.3
2023-04-23,west,widget,82.82,28.3,0,64.8
2023-04-24,north,widget,67.25,20.36,0,84.0
2023-04-24,north,gadget,74.14,22.36,0,72.9
2023-04-24,south,widget,73.86,24.36,0,59.2
2023-04-24,south,gadget,74.3,26.36,0,55.4
2023-04-24,west,widget,76.69,28.36,0,65.0
2023-04-25,north,widget,66.83,20.41,0,83.9
2023-04-25,north,gadget,69.56,22.41,0,72.7
2023-04-25,south,widget,71.52,24.41,0,59.0
2023-04-25,south,gadget,76.18,26.41,0,55.5
2023-04-25,west,widget,81.58,28.41,0,65.3
2023-04-26,north,widget,65.41,20.46,0,83.8
2023-04-26,north,gadget,68.16,22.46,0,72.4
2023-04-26,south,widget,94.79,22.46,1,58.8
2023-04-26,south,gadget,74.44,26.46,0,55.5
2023-04-26,west,widget,74.79,28.46,0,65.5
2023-04-27,north,widget,66.91,20.51,0,83.7
2023-04-27,north,gadget,70.13,22.51,0,72.2
2023-04-27,south,widget,93.95,22.51,1,58.7
2023-04-27,south,gadget,77.14,26.51,0,55.6
2023-04-27,west,widget,85.9,28.51,0,65.8
2023-04-28,north,widget,83.89,20.56,0,83.6
2023-04-28,north,gadget,75.97,22.56,0,71.9
2023-04-28,south,widget,107.4,22.56,1,58.5
2023-04-28,south,gadget,79.02,26.56,0,55.7
2023-04-28,west,widget,87.07,28.56,0,66.0
2023-04-29,north,widget,72.9,20.61,0,83.4
2023-04-29,north,gadget,78.62,22.61,0,71.7
2023-04-29,south,widget,73.7,24.61,0,58.3
2023-04-29,south,gadget,88.48,26.61,0,55.8
2023-04-29,west,widget,93.23,28.61,0,66.3
2023-04-30,north,widget,65.68,20.66,0,83.3
2023-04-30,north,gadget,67.72,22.66,0,71.4
2023-04-30,south,widget,67.52,24.66,0,58.2
2023-04-30,south,gadget,81.76,26.66,0,55.8
2023-04-30,west,widget,82.86,28.66,0,66.5
2023-05-01,north,widget,67.14,20.7,0,83.2
2023-05-01,north,gadget,65.46,22.7,0,71.1
2023-05-01,south,widget,73.77,24.7,0,58.0
2023-05-01,south,gadget,76.18,26.7,0,55.9
2023-05-01,west,widget,83.13,28.7,0,66.8
2023-05-02,north,widget,62.26,20.74,0,83.1
2023-05-02,north,gadget,64.62,22.74,0,70.9
2023-05-02,south,widget,70.76,24.74,0,57.9
2023-05-02,south,gadget,75.27,26.74,0,56.0
2023-05-02,west,widget,81.45,28.74,0,67.0
2023-05-03,north,widget,64.45,20.78,0,82.9
2023-05-03,north,gadget,96.18,20.78,1,70.6
2023-05-03,south,widget,74.88,24.78,0,57.7
2023-05-03,south,gadget,76.62,26.78,0,56.1
2023-05-03,west,widget,87.48,28.78,0,67.3
2023-05-04,north,widget,64.48,20.81,0,82.8
2023-05-04,north,gadget,89.69,20.81,1,70.4
2023-05-04,south,widget,74.46,24.81,0,57.6
2023-05-04,south,gadget,70.8,26.81,0,56.2
2023-05-04,west,widget,83.91,28.81,0,67.5
2023-05-05,north,widget,74.07,20.85,0,82.7
2023-05-05,north,gadget,105.06,20.85,1,70.1
2023-05-05,south,widget,77.45,24.85,0,57.4
2023-05-05,south,gadget,79.47,26.85,0,56.3
2023-05-05,west,widget,85.11,28.85,0,67.8
2023-05-06,north,widget,79.29,20.88,0,82.5
2023-05-06,north,gadget,80.51,22.88,0,69.8
2023-05-06,south,widget,82.41,24.88,0,57.3
2023-05-06,south,gadget,81.57,26.88,0,56.4
2023-05-06,west,widget,87.09,28.88,0,68.0
2023-05-07,north,widget,68.65,20.9,0,82.4
2023-05-07,north,gadget,64.88,22.9,0,69.6
2023-05-07,south,widget,72.35,24.9,0,57.2
2023-05-07,south,gadget,75.82,26.9,0,56.5
2023-05-07,west,widget,81.69,28.9,0,68.3
2023-05-08,north,widget,60.66,20.93,0,82.2
2023-05-08,north,gadget,66.34,22.93,0,69.3
2023-05-08,south,widget,69.28,24.93,0,57.0
2023-05-08,south,gadget,75.48,26.93,0,56.7
2023-05-08,west,widget,82.57,28.93,0,68.5
2023-05-09,north,widget,66.68,20.95,0,82.1
2023-05-09,north,gadget,69.81,22.95,0,69.1
2023-05-09,south,widget,64.6,24.95,0,56.9
2023-05-09,south,gadget,74.02,26.95,0,56.8
2023-05-09,west,widget,79.83,28.95,0,68.8
2023-05-10,north,widget,90.09,18.96,1,81.9
2023-05-10,north,gadget,64.6,22.96,0,68.8
2023-05-10,south,widget,66.78,24.96,0,56.8
2023-05-10,south,gadget,73.58,26.96,0,56.9
2023-05-10,west,widget,79.44,28.96,0,69.1
2023-05-11,north,widget,86.22,18.98,1,81.8
2023-05-11,north,gadget,65.89,22.98,0,68.6
2023-05-11,south,widget,74.08,24.98,0,56.7
2023-05-11,south,gadget,76.67,26.98,0,57.0
2023-05-11,west,widget,78.04,28.98,0,69.3
2023-05-12,north,widget,98.37,18.99,1,81.6
2023-05-12,north,gadget,73.23,22.99,0,68.3
2023-05-12,south,widget,81.94,24.99,0,56.5
2023-05-12,south,gadget,88.2,26.99,0,57.2
2023-05-12,west,widget,88.69,28.99,0,69.6
2023-05-13,north,widget,68.19,21.0,0,81.5
2023-05-13,north,gadget,69.94,23.0,0,68.0
2023-05-13,south,widget,79.86,25.0,0,56.4
2023-05-13,south,gadget,85.79,27.0,0,57.3
2023-05-13,west,widget,88.35,29.0,0,69.8
2023-05-14,north,widget,62.64,21.0,0,81.3
2023-05-14,north,gadget,65.9,23.0,0,67.8
2023-05-14,south,widget,70.97,25.0,0,56.3
2023-05-14,south,gadget,75.1,27.0,0,57.4
2023-05-14,west,widget,78.73,29.0,0,70.1
2023-05-15,north,widget,63.67,21.0,0,81.1
2023-05-15,north,gadget,66.74,23.0,0,67.5
2023-05-15,south,widget,70.9,25.0,0,56.2
2023-05-15,south,gadget,75.66,27.0,0,57.6
2023-05-15,west,widget,82.75,29.0,0,70.4
2023-05-16,north,widget,59.87,21.0,0,80.9
2023-05-16,north,gadget,71.71,23.0,0,67.3
2023-05-16,south,widget,69.0,25.0,0,56.1
2023-05-16,south,gadget,69.9,27.0,0,57.7
2023-05-16,west,widget,82.95,29.0,0,70.6
2023-05-17,north,widget,63.09,20.99,0,80.8
2023-05-17,north,gadget,70.19,22.99,0,67.0
2023-05-17,south,widget,67.87,24.99,0,56.0
2023-05-17,south,gadget,73.74,26.99,0,57.9
2023-05-17,west,widget,81.27,28.99,0,70.9
2023-05-18,north,widget,59.21,20.98,0,80.6
2023-05-18,north,gadget,64.35,22.98,0,66.8
2023-05-18,south,widget,72.1,24.98,0,55.9
2023-05-18,south,gadget,71.73,26.98,0,58.0
2023-05-18,west,widget,76.54,28.98,0,71.1
2023-05-19,north,widget,71.48,20.97,0,80.4
2023-05-19,north,gadget,74.52,22.97,0,66.5
2023-05-19,south,widget,79.79,24.97,0,55.8
2023-05-19,south,gadget,77.25,26.97,0,58.2
2023-05-19,west,widget,90.2,28.97,0,71.4
2023-05-20,north,widget,71.51,20.95,0,80.2
2023-05-20,north,gadget,77.24,22.95,0,66.3
2023-05-20,south,widget,75.03,24.95,0,55.8
2023-05-20,south,gadget,81.27,26.95,0,58.3
2023-05-20,west,widget,90.08,28.95,0,71.6
2023-05-21,north,widget,61.87,20.93,0,80.0
2023-05-21,north,gadget,67.26,22.93,0,66.0
2023-05-21,south,widget,68.36,24.93,0,55.7
2023-05-21,south,gadget,68.05,26.93,0,58.5
2023-05-21,west,widget,78.56,28.93,0,71.9
2023-05-22,north,widget,59.6,20.9,0,79.8
2023-05-22,north,gadget,63.98,22.9,0,65.8
2023-05-22,south,widget,67.5,24.9,0,55.6
2023-05-22,south,gadget,72.91,26.9,0,58.7
2023-05-22,west,widget,76.83,28.9,0,72.2
2023-05-23,north,widget,65.36,20.88,0,79.6
2023-05-23,north,gadget,66.79,22.88,0,65.5
2023-05-23,south,widget,67.22,24.88,0,55.5
2023-05-23,south,gadget,69.03,26.88,0,58.8
2023-05-23,west,widget,78.57,28.88,0,72.4
2023-05-24,north,widget,65.04,20.85,0,79.4
2023-05-24,north,gadget,60.08,22.85,0,65.3
2023-05-24,south,widget,68.68,24.85,0,55.5
2023-05-24,south,gadget,72.38,26.85,0,59.0
2023-05-24,west,widget,76.18,28.85,0,72.7
2023-05-25,north,widget,60.42,20.82,0,79.2
2023-05-25,north,gadget,67.29,22.82,0,65.0
2023-05-25,south,widget,67.43,24.82,0,55.4
2023-05-25,south,gadget,79.18,26.82,0,59.2
2023-05-25,west,widget,103.53,26.82,1,72.9
2023-05-26,north,widget,75.04,20.78,0,79.0
2023-05-26,north,gadget,73.2,22.78,0,64.8
2023-05-26,south,widget,76.43,24.78,0,55.3
2023-05-26,south,gadget,85.43,26.78,0,59.4
2023-05-26,west,widget,108.81,26.78,1,73.2
2023-05-27,north,widget,69.8,20.74,0,78.8
2023-05-27,north,gadget,72.23,22.74,0,64.6
2023-05-27,south,widget,71.37,24.74,0,55.3
2023-05-27,south,gadget,81.03,26.74,0,59.6
2023-05-27,west,widget,111.97,26.74,1,73.4
2023-05-28,north,widget,65.23,20.7,0,78.6
2023-05-28,north,gadget,68.37,22.7,0,64.3
2023-05-28,south,widget,64.85,24.7,0,55.2
2023-05-28,south,gadget,70.95,26.7,0,59.7
2023-05-28,west,widget,78.16,28.7,0,73.7
2023-05-29,north,widget,62.22,20.66,0,78.4
2023-05-29,north,gadget,64.76,22.66,0,64.1
2023-05-29,south,widget,66.95,24.66,0,55.2
2023-05-29,south,gadget,68.76,26.66,0,59.9
2023-05-29,west,widget,75.14,28.66,0,73.9
2023-05-30,north,widget,61.17,20.61,0,78.2
2023-05-30,north,gadget,67.0,22.61,0,63.8
2023-05-30,south,widget,67.67,24.61,0,55.2
2023-05-30,south,gadget,70.31,26.61,0,60.1
2023-05-30,west,widget,79.63,28.61,0,74.2
2023-05-31,north,widget,58.32,20.57,0,78.0
2023-05-31,north,gadget,62.18,22.57,0,63.6
2023-05-31,south,widget,68.67,24.57,0,55.1
2023-05-31,south,gadget,72.19,26.57,0,60.3
2023-05-31,west,widget,79.78,28.57,0,74.4
2023-06-01,north,widget,64.38,20.52,0,77.7
2023-06-01,north,gadget,61.42,22.52,0,63.4
2023-06-01,south,widget,58.46,24.52,0,55.1
2023-06-01,south,gadget,97.47,24.52,1,60.5
2023-06-01,west,widget,81.61,28.52,0,74.7
2023-06-02,north,widget,66.25,20.46,0,77.5
2023-06-02,north,gadget,74.18,22.46,0,63.1
2023-06-02,south,widget,76.0,24.46,0,55.1
2023-06-02,south,gadget,97.19,24.46,1,60.7
2023-06-02,west,widget,80.26,28.46,0,74.9
2023-06-03,north,widget,72.7,20.41,0,77.3
2023-06-03,north,gadget,71.79,22.41,0,62.9
2023-06-03,south,widget,72.6,24.41,0,55.0
2023-06-03,south,gadget,105.75,24.41,1,60.9
2023-06-03,west,widget,86.09,28.41,0,75.2
2023-06-04,north,widget,63.68,20.36,0,77.1
2023-06-04,north,gadget,61.5,22.36,0,62.7
2023-06-04,south,widget,62.19,24.36,0,55.0
2023-06-04,south,gadget,71.07,26.36,0,61.1
2023-06-04,west,widget,83.13,28.36,0,75.4
2023-06-05,north,widget,63.41,20.3,0,76.8
2023-06-05,north,gadget,61.26,22.3,0,62.5
2023-06-05,south,widget,67.51,24.3,0,55.0
2023-06-05,south,gadget,71.06,26.3,0,61.3
2023-06-05,west,widget,78.42,28.3,0,75.6
2023-06-06,north,widget,64.69,20.25,0,76.6
2023-06-06,north,gadget,61.28,22.25,0,62.2
2023-06-06,south,widget,66.25,24.25,0,55.0
2023-06-06,south,gadget,67.28,26.25,0,61.6
2023-06-06,west,widget,81.76,28.25,0,75.9
2023-06-07,north,widget,56.21,20.19,0,76.4
2023-06-07,north,gadget,65.45,22.19,0,62.0
2023-06-07,south,widget,62.38,24.19,0,55.0
2023-06-07,south,gadget,72.36,26.19,0,61.8
2023-06-07,west,widget,77.17,28.19,0,76.1
2023-06-08,north,widget,62.49,20.13,0,76.1
2023-06-08,north,gadget,61.4,22.13,0,61.8
2023-06-08,south,widget,91.84,22.13,1,55.0
2023-06-08,south,gadget,70.1,26.13,0,62.0
2023-06-08,west,widget,79.36,28.13,0,76.3
2023-06-09,north,widget,66.09,20.07,0,75.9
2023-06-09,north,gadget,68.92,22.07,0,61.6
2023-06-09,south,widget,96.06,22.07,1,55.0
2023-06-09,south,gadget,82.18,26.07,0,62.2
2023-06-09,west,widget,86.07,28.07,0,76.6
2023-06-10,north,widget,65.38,20.01,0,75.7
2023-06-10,north,gadget,71.46,22.01,0,61.4
2023-06-10,south,widget,101.23,22.01,1,55.0
2023-06-10,south,gadget,80.65,26.01,0,62.4
2023-06-10,west,widget,83.97,28.01,0,76.8
2023-06-11,north,widget,62.34,19.95,0,75.4
2023-06-11,north,gadget,64.09,21.95,0,61.2
2023-06-11,south,widget,63.06,23.95,0,55.0
2023-06-11,south,gadget,74.16,25.95,0,62.7
2023-06-11,west,widget,74.11,27.95,0,77.0
2023-06-12,north,widget,59.27,19.9,0,75.2
2023-06-12,north,gadget,60.01,21.9,0,61.0
2023-06-12,south,widget,65.06,23.9,0,55.0
2023-06-12,south,gadget,68.45,25.9,0,62.9
2023-06-12,west,widget,73.41,27.9,0,77.3
2023-06-13,north,widget,59.87,19.84,0,74.9
2023-06-13,north,gadget,58.78,21.84,0,60.8
2023-06-13,south,widget,75.57,23.84,0,55.1
2023-06-13,south,gadget,73.31,25.84,0,63.1
2023-06-13,west,widget,78.26,27.84,0,77.5
2023-06-14,north,widget,55.57,19.78,0,74.7
2023-06-14,north,gadget,62.18,21.78,0,60.6
2023-06-14,south,widget,66.0,23.78,0,55.1
2023-06-14,south,gadget,66.63,25.78,0,63.3
2023-06-14,west,widget,75.02,27.78,0,77.7
2023-06-15,north,widget,61.46,19.72,0,74.5
2023-06-15,north,gadget,89.63,19.72,1,60.4
2023-06-15,south,widget,64.76,23.72,0,55.1
2023-06-15,south,gadget,69.02,25.72,0,63.6
2023-06-15,west,widget,83.88,27.72,0,77.9
2023-06-16,north,widget,68.55,19.67,0,74.2
2023-06-16,north,gadget,94.96,19.67,1,60.2
2023-06-16,south,widget,72.81,23.67,0,55.2
2023-06-16,south,gadget,80.73,25.67,0,63.8
2023-06-16,west,widget,82.95,27.67,0,78.1
2023-06-17,north,widget,67.71,19.61,0,74.0
2023-06-17,north,gadget,95.47,19.61,1,60.0
2023-06-17,south,widget,73.33,23.61,0,55.2
2023-06-17,south,gadget,71.99,25.61,0,64.0
2023-06-17,west,widget,83.64,27.61,0,78.4
2023-06-18,north,widget,59.16,19.56,0,73.7
2023-06-18,north,gadget,62.77,21.56,0,59.8
2023-06-18,south,widget,63.72,23.56,0,55.2
2023-06-18,south,gadget,68.82,25.56,0,64.3
2023-06-18,west,widget,76.55,27.56,0,78.6
2023-06-19,north,widget,62.26,19.51,0,73.5
2023-06-19,north,gadget,60.38,21.51,0,59.6
2023-06-19,south,widget,61.23,23.51,0,55.3
2023-06-19,south,gadget,73.18,25.51,0,64.5
2023-06-19,west,widget,74.28,27.51,0,78.8
2023-06-20,north,widget,61.94,19.46,0,73.2
2023-06-20,north,gadget,58.46,21.46,0,59.4
2023-06-20,south,widget,64.88,23.46,0,55.3
2023-06-20,south,gadget,70.5,25.46,0,64.8
2023-06-20,west,widget,75.45,27.46,0,79.0
2023-06-21,north,widget,63.08,19.41,0,73.0
2023-06-21,north,gadget,57.57,21.41,0,59.2
2023-06-21,south,widget,67.1,23.41,0,55.4
2023-06-21,south,gadget,67.11,25.41,0,65.0
2023-06-21,west,widget,75.01,27.41,0,79.2
2023-06-22,north,widget,86.97,17.36,1,72.7
2023-06-22,north,gadget,58.47,21.36,0,59.0
2023-06-22,south,widget,65.28,23.36,0,55.5
2023-06-22,south,gadget,72.35,25.36,0,65.2
2023-06-22,west,widget,78.42,27.36,0,79.4
2023-06-23,north,widget,89.29,17.32,1,72.4
2023-06-23,north,gadget,67.71,21.32,0,58.9
2023-06-23,south,widget,73.66,23.32,0,55.5
2023-06-23,south,gadget,75.45,25.32,0,65.5
2023-06-23,west,widget,89.54,27.32,0,79.6
2023-06-24,north,widget,89.11,17.28,1,72.2
2023-06-24,north,gadget,63.46,21.28,0,58.7
2023-06-24,south,widget,76.49,23.28,0,55.6
2023-06-24,south,gadget,74.18,25.28,0,65.7
2023-06-24,west,widget,84.67,27.28,0,79.8
2023-06-25,north,widget,59.36,19.24,0,71.9
2023-06-25,north,gadget,63.39,21.24,0,58.5
2023-06-25,south,widget,67.01,23.24,0,55.7
2023-06-25,south,gadget,75.27,25.24,0,66.0
2023-06-25,west,widget,78.39,27.24,0,80.0
2023-06-26,north,widget,56.88,19.2,0,71.7
2023-06-26,north,gadget,56.64,21.2,0,58.4
2023-06-26,south,widget,63.53,23.2,0,55.7
2023-06-26,south,gadget,75.01,25.2,0,66.2
2023-06-26,west,widget,75.56,27.2,0,80.2
2023-06-27,north,widget,59.08,19.17,0,71.4
2023-06-27,north,gadget,59.78,21.17,0,58.2
2023-06-27,south,widget,64.82,23.17,0,55.8
2023-06-27,south,gadget,68.21,25.17,0,66.5
2023-06-27,west,widget,72.13,27.17,0,80.4
2023-06-28,north,widget,58.49,19.13,0,71.2
2023-06-28,north,gadget,58.25,21.13,0,58.0
2023-06-28,south,widget,65.66,23.13,0,55.9
2023-06-28,south,gadget,69.45,25.13,0,66.7
2023-06-28,west,widget,79.97,27.13,0,80.6
2023-06-29,north,widget,60.45,19.11,0,70.9
2023-06-29,north,gadget,62.33,21.11,0,57.9
2023-06-29,south,widget,61.32,23.11,0,56.0
2023-06-29,south,gadget,64.93,25.11,0,67.0
2023-06-29,west,widget,75.92,27.11,0,80.7
2023-06-30,north,widget,59.83,19.08,0,70.6
2023-06-30,north,gadget,66.21,21.08,0,57.7
2023-06-30,south,widget,73.77,23.08,0,56.1
2023-06-30,south,gadget,75.98,25.08,0,67.2
2023-06-30,west,widget,80.51,27.08,0,80.9
2023-07-01,north,widget,64.25,19.06,0,70.4
2023-07-01,north,gadget,66.22,21.06,0,57.6
2023-07-01,south,widget,67.81,23.06,0,56.2
2023-07-01,south,gadget,77.51,25.06,0,67.5
2023-07-01,west,widget,83.61,27.06,0,81.1
2023-07-02,north,widget,59.62,19.04,0,70.1
2023-07-02,north,gadget,55.95,21.04,0,57.4
2023-07-02,south,widget,65.01,23.04,0,56.3
2023-07-02,south,gadget,65.62,25.04,0,67.8
2023-07-02,west,widget,72.06,27.04,0,81.3
2023-07-03,north,widget,59.76,19.03,0,69.9
2023-07-03,north,gadget,54.5,21.03,0,57.3
2023-07-03,south,widget,64.93,23.03,0,56.4
2023-07-03,south,gadget,70.44,25.03,0,68.0
2023-07-03,west,widget,71.96,27.03,0,81.4
2023-07-04,north,widget,56.26,19.01,0,69.6
2023-07-04,north,gadget,56.91,21.01,0,57.2
2023-07-04,south,widget,66.78,23.01,0,56.5
2023-07-04,south,gadget,73.59,25.01,0,68.3
2023-07-04,west,widget,73.56,27.01,0,81.6
2023-07-05,north,widget,54.68,19.01,0,69.4
2023-07-05,north,gadget,58.31,21.01,0,57.0
2023-07-05,south,widget,62.49,23.01,0,56.6
2023-07-05,south,gadget,69.15,25.01,0,68.5
2023-07-05,west,widget,74.88,27.01,0,81.8
2023-07-06,north,widget,58.21,19.0,0,69.1
2023-07-06,north,gadget,62.42,21.0,0,56.9
2023-07-06,south,widget,61.1,23.0,0,56.8
2023-07-06,south,gadget,70.69,25.0,0,68.8
2023-07-06,west,widget,73.83,27.0,0,81.9
2023-07-07,north,widget,63.26,19.0,0,68.8
2023-07-07,north,gadget,64.9,21.0,0,56.8
2023-07-07,south,widget,68.16,23.0,0,56.9
2023-07-07,south,gadget,77.78,25.0,0,69.0
2023-07-07,west,widget,105.69,25.0,1,82.1
2023-07-08,north,widget,61.38,19.0,0,68.6
2023-07-08,north,gadget,61.46,21.0,0,56.7
2023-07-08,south,widget,68.07,23.0,0,57.0
2023-07-08,south,gadget,75.69,25.0,0,69.3
2023-07-08,west,widget,102.27,25.0,1,82.2
2023-07-09,north,widget,53.04,19.01,0,68.3
2023-07-09,north,gadget,58.02,21.01,0,56.6
2023-07-09,south,widget,63.82,23.01,0,57.1
2023-07-09,south,gadget,67.0,25.01,0,69.6
2023-07-09,west,widget,100.04,25.01,1,82.4
2023-07-10,north,widget,55.51,19.02,0,68.1
2023-07-10,north,gadget,56.78,21.02,0,56.4
2023-07-10,south,widget,58.29,23.02,0,57.3
2023-07-10,south,gadget,65.13,25.02,0,69.8
2023-07-10,west,widget,73.63,27.02,0,82.5
2023-07-11,north,widget,53.41,19.03,0,67.8
2023-07-11,north,gadget,53.2,21.03,0,56.3
2023-07-11,south,widget,66.22,23.03,0,57.4
2023-07-11,south,gadget,69.55,25.03,0,70.1
2023-07-11,west,widget,68.9,27.03,0,82.7
2023-07-12,north,widget,63.21,19.04,0,67.6
2023-07-12,north,gadget,62.31,21.04,0,56.2
2023-07-12,south,widget,56.79,23.04,0,57.6
2023-07-12,south,gadget,61.33,25.04,0,70.3
2023-07-12,west,widget,71.74,27.04,0,82.8
2023-07-13,north,widget,55.35,19.06,0,67.3
2023-07-13,north,gadget,55.13,21.06,0,56.1
2023-07-13,south,widget,62.55,23.06,0,57.7
2023-07-13,south,gadget,70.11,25.06,0,70.6
2023-07-13,west,widget,69.16,27.06,0,82.9
2023-07-14,north,widget,63.87,19.09,0,67.0
2023-07-14,north,gadget,67.08,21.09,0,56.0
2023-07-14,south,widget,65.11,23.09,0,57.9
2023-07-14,south,gadget,103.73,23.09,1,70.8
2023-07-14,west,widget,80.66,27.09,0,83.1
2023-07-15,north,widget,66.21,19.11,0,66.8
2023-07-15,north,gadget,65.9,21.11,0,55.9
2023-07-15,south,widget,67.87,23.11,0,58.0
2023-07-15,south,gadget,104.93,23.11,1,71.1
2023-07-15,west,widget,78.88,27.11,0,83.2
2023-07-16,north,widget,49.57,19.14,0,66.5
2023-07-16,north,gadget,56.75,21.14,0,55.9
2023-07-16,south,widget,59.49,23.14,0,58.2
2023-07-16,south,gadget,90.72,23.14,1,71.4
2023-07-16,west,widget,75.82,27.14,0,83.3
2023-07-17,north,widget,57.12,19.17,0,66.3
2023-07-17,north,gadget,51.5,21.17,0,55.8
2023-07-17,south,widget,59.28,23.17,0,58.3
2023-07-17,south,gadget,67.51,25.17,0,71.6
2023-07-17,west,widget,72.41,27.17,0,83.4
2023-07-18,north,widget,55.73,19.2,0,66.0
2023-07-18,north,gadget,59.58,21.2,0,55.7
2023-07-18,south,widget,61.15,23.2,0,58.5
2023-07-18,south,gadget,64.27,25.2,0,71.9
2023-07-18,west,widget,69.72,27.2,0,83.5
2023-07-19,north,widget,51.5,19.24,0,65.8
2023-07-19,north,gadget,52.23,21.24,0,55.6
2023-07-19,south,widget,58.88,23.24,0,58.7
2023-07-19,south,gadget,67.82,25.24,0,72.1
2023-07-19,west,widget,69.1,27.24,0,83.6
2023-07-20,north,widget,52.06,19.28,0,65.5
2023-07-20,north,gadget,55.11,21.28,0,55.5
2023-07-20,south,widget,58.69,23.28,0,58.8
2023-07-20,south,gadget,60.72,25.28,0,72.4
2023-07-20,west,widget,72.24,27.28,0,83.7
2023-07-21,north,widget,62.82,19.32,0,65.3
2023-07-21,north,gadget,67.58,21.32,0,55.5
2023-07-21,south,widget,88.94,21.32,1,59.0
2023-07-21,south,gadget,73.66,25.32,0,72.6
2023-07-21,west,widget,77.06,27.32,0,83.9
2023-07-22,north,widget,57.98,19.37,0,65.1
2023-07-22,north,gadget,61.8,21.37,0,55.4
2023-07-22,south,widget,92.0,21.37,1,59.2
2023-07-22,south,gadget,82.53,25.37,0,72.9
2023-07-22,west,widget,76.79,27.37,0,83.9
2023-07-23,north,widget,52.32,19.41,0,64.8
2023-07-23,north,gadget,53.72,21.41,0,55.4
2023-07-23,south,widget,81.4,21.41,1,59.4
2023-07-23,south,gadget,64.1,25.41,0,73.1
2023-07-23,west,widget,71.84,27.41,0,84.0
2023-07-24,north,widget,50.42,19.46,0,64.6
2023-07-24,north,gadget,51.31,21.46,0,55.3
2023-07-24,south,widget,58.39,23.46,0,59.5
2023-07-24,south,gadget,63.84,25.46,0,73.4
2023-07-24,west,widget,73.55,27.46,0,84.1
2023-07-25,north,widget,46.57,19.51,0,64.3
2023-07-25,north,gadget,55.92,21.51,0,55.3
2023-07-25,south,widget,57.35,23.51,0,59.7
2023-07-25,south,gadget,61.2,25.51,0,73.6
2023-07-25,west,widget,66.2,27.51,0,84.2
2023-07-26,north,widget,55.81,19.57,0,64.1
2023-07-26,north,gadget,55.71,21.57,0,55.2
2023-07-26,south,widget,56.58,23.57,0,59.9
2023-07-26,south,gadget,63.1,25.57,0,73.9
2023-07-26,west,widget,64.15,27.57,0,84.3
2023-07-27,north,widget,53.21,19.62,0,63.9
2023-07-27,north,gadget,51.41,21.62,0,55.2
2023-07-27,south,widget,63.01,23.62,0,60.1
2023-07-27,south,gadget,67.94,25.62,0,74.1
2023-07-27,west,widget,67.03,27.62,0,84.4
2023-07-28,north,widget,57.44,19.67,0,63.6
2023-07-28,north,gadget,83.09,19.67,1,55.1
2023-07-28,south,widget,65.98,23.67,0,60.3
2023-07-28,south,gadget,64.94,25.67,0,74.4
2023-07-28,west,widget,79.21,27.67,0,84.4
2023-07-29,north,widget,53.76,19.73,0,63.4
2023-07-29,north,gadget,80.03,19.73,1,55.1
2023-07-29,south,widget,67.34,23.73,0,60.5
2023-07-29,south,gadget,71.67,25.73,0,74.6
2023-07-29,west,widget,75.09,27.73,0,84.5
2023-07-30,north,widget,48.1,19.79,0,63.2
2023-07-30,north,gadget,82.42,19.79,1,55.1
2023-07-30,south,widget,59.47,23.79,0,60.7
2023-07-30,south,gadget,64.85,25.79,0,74.9
2023-07-30,west,widget,67.92,27.79,0,84.6
2023-07-31,north,widget,45.68,19.85,0,62.9
2023-07-31,north,gadget,52.71,21.85,0,55.0
